username,phone,email,verified,first_name,last_name,address,city,created_at,last_login_at
omarart50,832-612-6459,omar_hayes@proton.me,TRUE,Omar,Hayes,"1402 San Felipe St, Apt 41","Houston, TX",5/16/2024 18:16,5/17/2024
priya.carter,470-537-6110,priya_carter@outlook.com,TRUE,Priya,Carter,"448 Peachtree St NE, Apt 31","Atlanta, GA",5/16/2024 20:01,5/19/2024
klewis,415-521-9404,karlewis11@yahoo.com,FALSE,Kara,Lewis,890 Mission St,"San Francisco, CA",5/16/2024 23:24,5/17/2024
jordan_zimm,424-730-3473,jordan3@gmail.com,FALSE,Jordan,Zimmerman,"1866 N Fairfax Ave, Apt 35","Los Angeles, CA",5/17/2024 2:47,NULL
aaron23,312-493-4752,aaron_reed@yahoo.com,TRUE,Aaron,Reed,2373 W Lake St,"Chicago, IL",5/17/2024 4:08,5/18/2024
oito,NULL,oito@proton.me,TRUE,Omar,Ito,2150 S State St,"Chicago, IL",5/17/2024 11:21,5/19/2024
MayaS56,305-529-9176,maysingh10@proton.me,FALSE,Maya,NULL,"901 Collins Ave, Apt 15","Miami, FL",5/17/2024 11:37,NULL
paolaholdings5,512-818-5433,paoperry40@yahoo.com,TRUE,Paola,Perry,"1735 Guadalupe St, Apt 20","Austin, TX",5/17/2024 12:57,5/18/2024
liamart14,737-723-2995,ltaylor@gmail.com,FALSE,Liam,Taylor,1432 W 6th St,"Austin, TX",5/17/2024 17:03,NULL
nao_trades,212-854-8004,naomi8@gmail.com,TRUE,Naomi,Huang,"1285 Lexington Ave, Apt 40","New York, NY",5/17/2024 18:12,5/20/2024
anthony.romero,619-336-3429,anthony18@icloud.com,TRUE,Anthony,Romero,171 Harbor Dr,"San Diego, CA",5/17/2024 19:01,5/19/2024
ariana.white,415-865-7845,ariana.white@outlook.com,FALSE,Ariana,White,390 Folsom St,"San Francisco, CA",5/17/2024 19:43,NULL
LeilaA40,972-397-9180,leila_alvarez@yahoo.com,TRUE,Leila,Alvarez,"1885 Cedar Springs Rd, Apt 11","Dallas, TX",5/17/2024 22:01,5/20/2024
reina.shah,213-769-2587,reina_shah@yahoo.com,TRUE,Reina,Shah,"665 N Fairfax Ave, Apt 30","Los Angeles, CA",5/17/2024 23:36,5/20/2024
adriana_park,650-565-9997,apark@yahoo.com,TRUE,Adriana,Park,283 Emerson St,"Palo Alto, CA",5/18/2024 1:53,5/20/2024
lorenzoinvests,612-342-3988,lorenzo3@icloud.com,TRUE,Lorenzo,Mitchell,309 Washington Ave N,"Minneapolis, MN",5/18/2024 2:05,5/19/2024
seleneinvests,619-843-3641,selene.martin@hotmail.com,TRUE,Selene,Martin,1485 Kettner Blvd,"San Diego, CA",5/18/2024 3:22,5/21/2024
isabelholdings8,408-742-6289,isabel_shah@gmail.com,TRUE,Isabel,Shah,"651 The Alameda, Unit 26","San Jose, CA",5/18/2024 3:53,5/20/2024
parkerholdings1,771-758-3405,parker_johnson@proton.me,FALSE,Parker,Johnson,2025 14th St NW,"Washington, DC",5/18/2024 6:05,5/18/2024
zoeart12,212-864-1142,zbennett@yahoo.com,TRUE,Zoe,Bennett,"82 W 57th St, Unit 4","New York, NY",5/18/2024 6:41,5/19/2024
LorenzoY96,917-219-7695,lyoon@yahoo.com,TRUE,Lorenzo,Yoon,"1136 Hudson St, Apt 25","New York, NY",5/18/2024 10:09,5/20/2024
ValentinaC55,415-799-8715,valentina_castillo@outlook.com,TRUE,Valentina,Castillo,762 Howard St,"San Francisco, CA",5/18/2024 10:39,5/18/2024
felix_irwi,213-499-3780,felix6@gmail.com,TRUE,Felix,Irwin,1890 Wilshire Blvd,"Los Angeles, CA",5/18/2024 11:38,5/19/2024
cassidy.monroe,206-775-2909,cassidy_monroe@proton.me,FALSE,Cassidy,Monroe,"2294 Western Ave, Apt 43","Seattle, WA",5/18/2024 13:09,NULL
calevald75,619-837-1280,caleb39@proton.me,TRUE,Caleb,Valdez,"82 Kettner Blvd, Unit 14","San Diego, CA",5/18/2024 22:04,5/20/2024
amaraart31,678-248-6625,amara81@gmail.com,TRUE,Amara,Vargas,"1294 Peachtree St NE, Apt 39","Atlanta, GA",5/19/2024 11:52,5/20/2024
camilaholdings4,720-774-6194,camila.zhang@outlook.com,TRUE,Camila,Zhang,"2233 E Colfax Ave, Apt 33","Denver, CO",5/19/2024 13:54,5/19/2024
calebinvests,212-618-3120,caleb_patel@gmail.com,TRUE,Caleb,Patel,"1016 Park Ave, Apt 10","New York, NY",5/19/2024 18:31,5/21/2024
raf_trades,415-453-1376,rafael_olsen@icloud.com,TRUE,Rafael,Olsen,"840 Pacific Ave, Apt 20","San Francisco, CA",5/19/2024 19:12,5/22/2024
chloeart23,872-384-4537,cjenkins@hotmail.com,TRUE,Chloe,Jenkins,2469 W Division St,"Chicago, IL",5/20/2024 0:09,5/22/2024
OmarR21,917-663-8691,omar1@outlook.com,TRUE,Omar,Rivera,1255 W 57th St,"New York, NY",5/20/2024 0:54,5/21/2024
abigdono59,415-634-5776,abigail.donovan@icloud.com,FALSE,Abigail,Donovan,NULL,"San Francisco, CA",5/20/2024 4:52,NULL
tariqinvests,213-455-7692,tariq53@yahoo.com,TRUE,Tariq,Davis,2060 S Grand Ave,"Los Angeles, CA",5/20/2024 8:28,5/22/2024
hadams,470-438-1290,hana_adams@proton.me,TRUE,Hana,Adams,468 Peachtree St NE,"Atlanta, GA",5/20/2024 10:00,5/20/2024
YaraJ98,786-672-4352,yarjacob90@yahoo.com,FALSE,Yara,Jacobs,890 Collins Ave,"Miami, FL",5/20/2024 11:11,NULL
diego.lee,858-230-8031,dielee17@proton.me,TRUE,Diego,Lee,"1841 Harbor Dr, Apt 13","San Diego, CA",5/20/2024 14:43,5/20/2024
MalikM72,332-239-5684,mmiller@yahoo.com,TRUE,Malik,Miller,"1195 W 57th St, Unit 31","New York, NY",5/20/2024 18:16,5/22/2024
JonahW36,619-343-6509,jonah70@yahoo.com,FALSE,Jonah,Wells,"893 5th Ave, Apt 18","San Diego, CA",5/21/2024 3:59,5/23/2024
pmiller,763-566-5363,paomille28@outlook.com,TRUE,Paola,Miller,1661 Washington Ave N,"Minneapolis, MN",5/21/2024 4:03,5/22/2024
jocelyninvests,310-745-4788,jocmorri24@hotmail.com,FALSE,Jocelyn,Morris,1204 N Fairfax Ave,"Los Angeles, CA",5/21/2024 10:53,5/22/2024
yaraholdings3,424-311-8527,yara.kim@hotmail.com,TRUE,Yara,Kim,"602 Wilshire Blvd, Apt 33","Los Angeles, CA",5/21/2024 15:41,5/23/2024
kzimmerman,310-605-3009,kaizimme72@hotmail.com,TRUE,Kai,Zimmerman,1233 N Fairfax Ave,"Los Angeles, CA",5/21/2024 18:27,5/23/2024
nia_perr,310-218-7489,nia66@icloud.com,FALSE,Nia,Perry,2467 Wilshire Blvd,"Los Angeles, CA",5/21/2024 22:35,5/23/2024
arianaholdings7,408-557-3605,ariana_mason@gmail.com,TRUE,Ariana,Mason,"2001 The Alameda, Unit 22","San Jose, CA",5/22/2024 5:29,5/23/2024
elenaart37,425-752-5983,elena_novak@icloud.com,FALSE,Elena,Novak,"553 1st Ave, Apt 25","Seattle, WA",5/22/2024 19:11,NULL
blaicart27,305-218-7912,blair65@gmail.com,TRUE,Blair,Carter,2491 Brickell Ave,"Miami, FL",5/23/2024 15:08,5/26/2024
lilaholdings2,332-832-4642,lila_ng@icloud.com,FALSE,Lila,Ng,1164 E 72nd St,"New York, NY",5/24/2024 12:48,NULL
valentinainvests,646-580-8244,vallewis47@proton.me,TRUE,Valentina,Lewis,"2113 E 72nd St, Apt 47","New York, NY",5/24/2024 17:58,5/26/2024
reese.thomas,213-643-7947,reethoma97@hotmail.com,TRUE,Reese,Thomas,"1152 Melrose Ave, Apt 23","Los Angeles, CA",5/25/2024 4:58,5/26/2024
northbridgemuseumofmoderncra,408-660-3177,contact@northbridgemuseumofmod.org,TRUE,Northbridge Museum of,Modern Craft & Design,1704 Monroe St,"Santa Clara, CA",9/3/2024 8:07,4/14/2025
imani.reed,415-507-1009,i.reed@pacificcoastmuseumofde.org,TRUE,Imani,Reed,"2207 Pacific Ave, Floor 2","San Francisco, CA",9/3/2024 8:10,11/22/2024
greatlakesindustrialartsmuse,440-246-6464,director@greatlakesindustrialar.org,TRUE,Great Lakes,NULL,2352 Detroit Ave,"Cleveland, OH",9/3/2024 8:12,9/19/2024
jade.campbell,267-823-8335,j.campbell@midatlanticheritagetru.org,TRUE,Jade,Campbell,NULL,"Philadelphia, PA",9/3/2024 8:16,9/10/2024
southbanktextilearchive,872-867-5717,director@southbanktextilearchiv.org,TRUE,Southbank,Textile Archive,"1349 N Clark St, Building A","Chicago, IL",9/3/2024 8:18,9/10/2024
celine.irwin,504-305-6158,c.irwin@crescentbaymaritimemus.org,TRUE,Celine,Irwin,2485 Magazine St,"New Orleans, LA",9/3/2024 8:20,2/20/2025
redcedarfolkartfoundation,313-605-4559,office@redcedarfolkartfoundat.org,TRUE,Red Cedar,Folk Art Foundation,"2239 E Jefferson Ave, Building A","Detroit, MI",9/3/2024 8:23,9/24/2024
lana.vasquez,804-423-1149,l.vasquez@ashlandestatecollectio.org,TRUE,Lana,Vasquez,"483 Cary St, Building A","Richmond, VA",9/3/2024 8:26,4/29/2025
tanglewoodfolkartarchive,402-543-9720,office@tanglewoodfolkartarchi.org,TRUE,Tanglewood Folk,Art Archive,1048 Harney St,"Omaha, NE",9/3/2024 8:30,NULL
chloe.shah,912-555-8147,c.shah@tanglewoodpublicartcon.org,TRUE,Chloe,Shah,1637 Whitaker St,"Savannah, GA",9/3/2024 8:33,NULL
rosemontdesignheritagecenter,986-722-9467,collections@rosemontdesignheritage.org,TRUE,Rosemont Design,Heritage Center,"548 N Capitol Blvd, Suite 200","Boise, ID",9/3/2024 8:36,9/24/2024
cassidy.ito,669-287-4722,c.ito@longfellowestatecollec.org,TRUE,Cassidy,Ito,1593 N 3rd St,"San Jose, CA",9/3/2024 8:39,3/30/2025
foxgloveartistslegacytrust,202-576-3707,collections@foxgloveartistslegacyt.org,TRUE,Foxglove Artists,Legacy Trust,"1356 K St NW, Building A","Washington, DC",9/3/2024 8:41,9/16/2024
xavier.jacobs,539-391-2492,x.jacobs@pineharbormaterialcult.org,TRUE,Xavier,Jacobs,"1975 S Boston Ave, Building A","Tulsa, OK",9/3/2024 8:46,9/13/2024
highlandartistslegacytrust,720-726-4580,office@highlandartistslegacyt.org,TRUE,Highland Artists,Legacy Trust,2396 Larimer St,"Denver, CO",9/3/2024 8:49,9/15/2024
isaac.shah,207-289-2975,i.shah@silvermarshestatecolle.org,TRUE,Isaac,Shah,1701 Congress St,"Portland, ME",9/3/2024 8:50,10/29/2024
tanglewoodculturalmemoryproj,415-421-4716,contact@tanglewoodculturalmemo.org,TRUE,Tanglewood Cultural,Memory Project,333 Pacific Ave,"San Francisco, CA",9/3/2024 8:54,9/25/2024
renee.kim,313-700-3455,r.kim@ravenwoodhistorichouse.org,TRUE,Renee,Kim,"925 Michigan Ave, Floor 2","Detroit, MI",9/3/2024 8:57,9/21/2024
juniperridgeartistslegacytru,505-375-4583,contact@juniperridgeartistsleg.org,TRUE,Juniper Ridge,Artists Legacy Trust,2464 Central Ave NW,"Albuquerque, NM",9/3/2024 8:59,9/10/2024
julia.roberts,628-839-4626,j.roberts@fairmontmuseumoflocali.org,TRUE,Julia,Roberts,1402 Mission St,"San Francisco, CA",9/3/2024 9:02,9/21/2024
eastgatefolkartarchive,669-493-5158,director@eastgatefolkartarchive.org,TRUE,Eastgate Folk,Art Archive,1861 Benton St,"Santa Clara, CA",9/3/2024 9:05,9/16/2024
harper.ellis,918-650-9585,h.ellis@springvaleregionaldesi.org,TRUE,Harper,Ellis,2203 S Peoria Ave,"Tulsa, OK",9/3/2024 9:08,9/18/2024
ashlanddecorativeartsarchive,323-769-4038,collections@ashlanddecorativeartsa.org,TRUE,Ashland Decorative,Arts Archive,"1362 Sunset Blvd, Building A","Los Angeles, CA",9/3/2024 9:13,9/28/2024
theo.kim,314-808-1983,t.kim@elmsteaddesignheritage.org,TRUE,Theo,Kim,"2396 S Grand Blvd, Floor 2","St. Louis, MO",9/3/2024 9:14,NULL
oakhollowdesignheritagecente,470-654-1808,office@oakhollowdesignheritag.org,TRUE,Oak Hollow,Design Heritage Center,"111 Peachtree St NE, Building A","Atlanta, GA",9/3/2024 9:17,9/5/2024
reina.rivera,314-401-9039,r.rivera@redcedarmuseumofprinte.org,TRUE,Reina,Rivera,"1430 Locust St, Building A","St. Louis, MO",9/3/2024 9:20,9/20/2024
timberlinerestorationfoundat,912-628-1444,office@timberlinerestorationf.org,TRUE,Timberline,Restoration Foundation,1070 Bull St,"Savannah, GA",9/3/2024 9:24,9/14/2024
khalil.kapoor,215-495-7028,k.kapoor@stonefieldceramicsmuse.org,TRUE,Khalil,Kapoor,"1328 Spruce St, Building A","Philadelphia, PA",9/3/2024 9:26,9/24/2024
windermerepublicartconservan,843-556-4269,office@windermerepublicartcon.org,TRUE,Windermere Public,Art Conservancy,"1125 East Bay St, Floor 2","Charleston, SC",9/3/2024 9:29,11/17/2024
theo.foster,469-811-8366,t.foster@windermerecommunitymus.org,TRUE,Theo,Foster,2115 McKinney Ave,"Dallas, TX",9/3/2024 9:34,9/15/2024
wellingtonmaterialcultureins,408-248-4180,NULL,FALSE,Wellington Material,Culture Institute,"1622 E Santa Clara St, Building A","San Jose, CA",9/3/2024 9:35,9/7/2024
reina.sullivan,531-461-2123,r.sullivan@stonefieldculturalpres.org,TRUE,Reina,Sullivan,707 Dodge St,"Omaha, NE",9/3/2024 9:39,9/25/2024
harborlightmuseumofprintedar,402-650-1170,office@harborlightmuseumofpri.org,TRUE,Harborlight Museum,of Printed Arts,107 Harney St,"Omaha, NE",9/3/2024 9:41,9/10/2024
quinn.cho,408-714-1754,q.cho@foxglovebotanicalherit.org,TRUE,Quinn,Cho,"2470 Market St, Floor 2","Santa Clara, CA",9/3/2024 9:45,NULL
juniperridgepublicartconserv,509-804-9932,contact@juniperridgepublicartc.org,TRUE,Juniper Ridge,Public Art Conservancy,"1669 W Main Ave, Building A","Spokane, WA",9/3/2024 9:47,9/23/2024
aiden.patel,804-314-7075,a.patel@maplecrossingcommunity.org,TRUE,Aiden,Patel,"1292 Cary St, Floor 2","Richmond, VA",9/3/2024 9:51,NULL
parkhurstceramicsmuseum,986-422-1583,collections@parkhurstceramicsmuseu.org,TRUE,Parkhurst,Ceramics Museum,1359 W Main St,"Boise, ID",9/3/2024 9:55,9/22/2024
anthony.garcia,414-232-3247,a.garcia@silvermarshmuseumofpho.org,TRUE,Anthony,Garcia,"1767 N Broadway, Building A","Milwaukee, WI",9/3/2024 9:58,9/14/2024
orchardhousecommunityartsfou,415-331-1562,director@orchardhousecommunitya.org,TRUE,Orchard House,Community Arts Foundation,"888 California St, Suite 200","San Francisco, CA",9/3/2024 10:00,9/22/2024
delilah.kim,313-587-5719,d.kim@heritagerowcraftpreser.org,TRUE,Delilah,Kim,1272 E Jefferson Ave,"Detroit, MI",9/3/2024 10:02,9/21/2024
eastgateindustrialartsmuseum,669-420-3152,collections@eastgateindustrialarts.org,TRUE,Eastgate Industrial,Arts Museum,"526 Auzerais Ave, Building A","San Jose, CA",9/3/2024 10:05,1/30/2025
camila.park,843-602-7188,c.park@oakhollowrailwayhistor.org,TRUE,Camila,Park,695 East Bay St,"Charleston, SC",9/3/2024 10:09,9/7/2024
hearthstonefolkartarchive,332-797-1330,collections@hearthstonefolkartarch.org,TRUE,Hearthstone Folk,Art Archive,"491 Hudson St, Suite 200","New York, NY",9/3/2024 10:11,9/16/2024
daniel.campbell,401-605-6810,d.campbell@northbridgeregionaldes.org,TRUE,Daniel,Campbell,"1056 Benefit St, Building A","Providence, RI",9/3/2024 10:16,9/3/2024
cedarpointculturalmemoryproj,401-473-8699,director@cedarpointculturalmemo.org,FALSE,Cedar Point,Cultural Memory Project,"1816 Benefit St, Floor 2","Providence, RI",9/3/2024 10:17,NULL
ari.morgan,628-808-3322,a.morgan@goldenprairiemuseumofp.org,FALSE,Ari,Morgan,739 Mission St,"San Francisco, CA",9/3/2024 10:20,NULL
yorkfieldfurnituredesignarch,313-381-3392,collections@yorkfieldfurnituredesi.org,TRUE,Yorkfield Furniture,Design Archive,"2008 E Jefferson Ave, Building A","Detroit, MI",9/3/2024 10:24,9/8/2024
santiago.jordan,857-716-2727,s.jordan@oakhollowmuseumofappli.org,TRUE,Santiago,Jordan,836 Commonwealth Ave,"Boston, MA",9/3/2024 10:27,3/29/2025
windermeremuseumofmoderncraf,505-742-2992,director@windermeremuseumofmode.org,TRUE,Windermere Museum of,Modern Craft & Design,1278 Galisteo St,"Santa Fe, NM",9/3/2024 10:29,9/5/2024
eva.howell,469-884-7760,e.howell@parkhurstbotanicalheri.org,TRUE,Eva,Howell,"1334 Ross Ave, Suite 200","Dallas, TX",9/3/2024 10:33,9/4/2024
rosemontmuseumofmoderncraftd,215-872-6981,contact@rosemontmuseumofmodern.org,TRUE,Rosemont Museum of,Modern Craft & Design,2469 Chestnut St,"Philadelphia, PA",9/3/2024 10:35,10/3/2024
yasmin.roberts,986-844-1500,y.roberts@millstonetextileartsce.org,TRUE,Yasmin,Roberts,"2063 N Capitol Blvd, Building A","Boise, ID",9/3/2024 10:38,9/25/2024
southbankmaritimeheritagemus,401-463-7511,office@southbankmaritimeherit.org,TRUE,Southbank Maritime,Heritage Museum,"2056 Westminster St, Suite 200","Providence, RI",9/3/2024 10:42,4/2/2025
emilia.cho,414-661-9021,e.cho@millstonehistorichouse.org,TRUE,Emilia,Cho,1989 N Broadway,"Milwaukee, WI",9/3/2024 10:44,9/13/2024
elmsteadculturalpreservation,332-215-7403,collections@elmsteadculturalpreser.org,TRUE,Elmstead Cultural,Preservation Trust,"1352 Lexington Ave, Floor 2","New York, NY",9/3/2024 10:49,4/12/2025
isabel.carter,505-666-3096,i.carter@brookfieldmuseumofphot.org,FALSE,Isabel,Carter,"1430 Cerrillos Rd, Building A","Santa Fe, NM",9/3/2024 10:50,NULL
heritagerowceramicsmuseum,313-263-4133,contact@heritagerowceramicsmus.org,TRUE,Heritage Row,Ceramics Museum,"1021 Cass Ave, Floor 2","Detroit, MI",9/3/2024 10:53,9/26/2024
jonah.irwin,773-608-9203,j.irwin@ashlandbotanicalherita.org,TRUE,Jonah,Irwin,"814 N Clark St, Suite 200","Chicago, IL",9/3/2024 10:58,9/6/2024
silvermarshdecorativeartsarc,737-832-1329,collections@silvermarshdecorativea.org,FALSE,Silver Marsh,Decorative Arts Archive,"1298 Guadalupe St, Building A","Austin, TX",9/3/2024 10:59,NULL
isaac.rivera,267-783-9837,i.rivera@timberlineculturalpres.org,TRUE,Isaac,Rivera,"1407 Market St, Building A","Philadelphia, PA",9/3/2024 11:03,9/25/2024
ravenwoodcraftpreservationso,314-403-8272,office@ravenwoodcraftpreserva.org,TRUE,Ravenwood Craft,Preservation Society,221 Washington Ave,"St. Louis, MO",9/3/2024 11:07,9/21/2024
abigail.martinez,213-466-3783,a.martinez@yorkfieldmaritimeherit.org,TRUE,Abigail,NULL,2448 Sunset Blvd,"Los Angeles, CA",9/3/2024 11:09,9/15/2024
elmsteadhistoricalsociety,401-494-8369,collections@elmsteadhistoricalsoci.org,TRUE,Elmstead,Historical Society,1751 Westminster St,"Providence, RI",9/3/2024 11:11,9/12/2024
mina.singh,404-822-1865,m.singh@crescentbayindustriala.org,TRUE,Mina,Singh,"773 Peachtree St NE, Suite 200","Atlanta, GA",9/3/2024 11:15,9/28/2024
ironwoodcraftpreservationsoc,512-343-4876,collections@ironwoodcraftpreservat.org,FALSE,Ironwood Craft,Preservation Society,1771 Guadalupe St,"Austin, TX",9/3/2024 11:18,NULL
priya.lane,832-653-1029,p.lane@foxglovedecorativearts.org,TRUE,Priya,Lane,2476 Kirby Dr,"Houston, TX",9/3/2024 11:20,9/13/2024
elmsteadculturalmemoryprojec,509-287-6349,office@elmsteadculturalmemory.org,TRUE,Elmstead Cultural,Memory Project,1489 W Riverside Ave,"Spokane, WA",9/3/2024 11:25,9/16/2024
ftran_westhave,972-784-8965,f.tran@westhavencommunityarts.org,TRUE,Felix,Tran,"554 Turtle Creek Blvd, Building A","Dallas, TX",9/3/2024 11:26,4/28/2025
granitehillbotanicalheritage,843-551-7605,director@granitehillbotanicalhe.org,TRUE,Granite Hill,Botanical Heritage Trust,2163 Broad St,"Charleston, SC",9/3/2024 11:29,9/6/2024
harper.flores,305-641-8780,h.flores@yorkfielddesignheritag.org,TRUE,Harper,Flores,897 Brickell Ave,"Miami, FL",9/3/2024 11:34,9/7/2024
harborlightpublicartconserva,216-831-2673,office@harborlightpublicartco.org,TRUE,Harborlight Public,Art Conservancy,"153 Detroit Ave, Suite 200","Cleveland, OH",9/3/2024 11:37,9/7/2024
amir.miller,504-456-5563,a.miller@hearthstonemuseumofpri.org,TRUE,Amir,Miller,"1628 Julia St, Suite 200","New Orleans, LA",9/3/2024 11:38,9/21/2024
southbankmaterialcultureinst,505-311-3766,NULL,FALSE,Southbank Material,Culture Institute,1859 Gold Ave SW,"Albuquerque, NM",9/3/2024 11:43,9/8/2024
felix.romero,786-611-5923,f.romero@millstoneregionaldesig.org,TRUE,Felix,Romero,629 Biscayne Blvd,"Miami, FL",9/3/2024 11:44,9/20/2024
stonefieldmaterialcultureins,207-236-4322,collections@stonefieldmaterialcult.org,TRUE,Stonefield Material,Culture Institute,"519 State St, Suite 200","Portland, ME",9/3/2024 11:47,9/24/2024
akira.bennett,216-775-5057,a.bennett@ashlandrailwayhistoryc.org,TRUE,Akira,Bennett,1399 Euclid Ave,"Cleveland, OH",9/3/2024 11:52,4/29/2025
quarrylanecraftpreservations,314-276-8366,office@quarrylanecraftpreserv.org,TRUE,Quarry Lane,Craft Preservation Society,1297 Lindell Blvd,"St. Louis, MO",9/3/2024 11:53,9/16/2024
sofia.hayes,504-678-5858,s.hayes@willowmererailwayhisto.org,TRUE,Sofia,Hayes,"1530 Royal St, Suite 200","New Orleans, LA",9/3/2024 11:57,9/8/2024
brookfieldarchitecturalherit,202-450-8966,office@brookfieldarchitectura.org,TRUE,Brookfield Architectural,Heritage Council,"216 14th St NW, Building A","Washington, DC",9/3/2024 11:59,9/11/2024
liam.martin,440-770-4088,l.martin@valleyforgematerialcul.org,TRUE,Liam,Martin,"1079 Euclid Ave, Floor 2","Cleveland, OH",9/3/2024 12:02,9/7/2024
heritagerowmaterialculturein,509-456-4301,office@heritagerowmaterialcul.org,TRUE,Heritage Row,Material Culture Institute,"1323 N Monroe St, Suite 200","Spokane, WA",9/3/2024 12:05,9/9/2024
quinn.campbell,646-680-7600,q.campbell@millstonemuseumofappli.org,TRUE,Quinn,Campbell,"1875 Park Ave, Suite 200","New York, NY",9/3/2024 12:09,9/24/2024
fairmontdesignheritagecenter,206-820-7559,collections@fairmontdesignheritage.org,TRUE,Fairmont Design,Heritage Center,1814 E Madison St,"Seattle, WA",9/3/2024 12:12,9/13/2024
lucia.knight,303-714-1178,l.knight@hearthstonecommunitymu.org,TRUE,Lucia,Knight,"935 Blake St, Floor 2","Denver, CO",9/3/2024 12:14,9/14/2024
ashlandmuseumofprintedarts,414-681-7189,office@ashlandmuseumofprinted.org,TRUE,Ashland Museum,of Printed Arts,"2402 N Broadway, Suite 200","Milwaukee, WI",9/3/2024 12:17,12/24/2024
ethan.knight,857-493-5914,e.knight@windermereartistslegac.org,TRUE,Ethan,Knight,1072 Commonwealth Ave,"Boston, MA",9/3/2024 12:22,9/8/2024
parkhurstpublicartconservanc,669-398-4696,office@parkhurstpublicartcons.org,TRUE,Parkhurst Public,Art Conservancy,361 S Market St,"San Jose, CA",9/3/2024 12:25,9/4/2024
chloe.singh,303-585-8571,c.singh@kingsleycommunityartsf.org,FALSE,Chloe,Singh,1635 Wazee St,"Denver, CO",9/3/2024 12:28,NULL
copperlinemuseumofphotograph,303-611-9679,collections@copperlinemuseumofphot.org,TRUE,Copperline Museum,of Photography,"350 Wazee St, Floor 2","Denver, CO",9/3/2024 12:31,9/4/2024
yara.flores,678-888-6018,y.flores@clearwaterfolkartarchi.org,TRUE,Yara,Flores,"778 Ponce de Leon Ave NE, Building A","Atlanta, GA",9/3/2024 12:32,9/8/2024
granitehillmuseumoflocalindu,214-220-2054,office@granitehillmuseumofloc.org,TRUE,Granite Hill Museum,of Local Industry,687 Main St,"Dallas, TX",9/3/2024 12:35,9/6/2024
priya.nelson,215-836-8648,p.nelson@orchardhousemuseumofmo.org,TRUE,Priya,Nelson,178 Market St,"Philadelphia, PA",9/3/2024 12:38,9/15/2024
brookfieldhistorichousefound,267-342-9245,director@brookfieldhistorichous.org,TRUE,Brookfield Historic,House Foundation,592 Market St,"Philadelphia, PA",9/3/2024 12:41,9/7/2024
kai.romero,414-741-5322,k.romero@highlandhistorichousef.org,TRUE,Kai,Romero,"1675 N Broadway, Building A","Milwaukee, WI",9/3/2024 12:46,9/11/2024
whiteclifffolkartarchive,972-407-8907,director@whiteclifffolkartarchi.org,TRUE,Whitecliff Folk,Art Archive,"277 Turtle Creek Blvd, Suite 200","Dallas, TX",9/3/2024 12:48,9/10/2024
naomi.campbell,802-607-5196,n.campbell@wellingtonarchitectura.org,FALSE,Naomi,Campbell,1571 Church St,"Burlington, VT",9/3/2024 12:52,NULL
pineharborrailwayhistorycent,912-497-5077,collections@pineharborrailwayhisto.org,TRUE,Pine Harbor,Railway History Center,"1132 Broughton St, Building A","Savannah, GA",9/3/2024 12:55,9/24/2024
nathan.hassan,628-383-3909,n.hassan@redcedarrailwayhistory.org,FALSE,Nathan,Hassan,"1956 Howard St, Building A","San Francisco, CA",9/3/2024 12:57,9/22/2024
stonefieldhistorichousefound,843-824-9215,collections@stonefieldhistorichous.org,FALSE,Stonefield Historic,House Foundation,"1993 East Bay St, Floor 2","Charleston, SC",9/3/2024 13:01,NULL
aaron.olsen,678-557-1385,a.olsen@unionwharfpublicartcon.org,TRUE,Aaron,Olsen,"1876 Ponce de Leon Ave NE, Floor 2","Atlanta, GA",9/3/2024 13:04,4/25/2025
stonefieldpublicartconservan,802-579-9101,collections@stonefieldpublicartcon.org,FALSE,Stonefield Public,Art Conservancy,"1948 College St, Suite 200","Burlington, VT",9/3/2024 13:05,NULL
georgia.park,314-453-8957,g.park@pineharborcraftpreserv.org,FALSE,Georgia,Park,"495 Locust St, Floor 2","St. Louis, MO",9/3/2024 13:10,9/10/2024
westhavencraftpreservationso,212-661-3579,director@westhavencraftpreserva.org,FALSE,Westhaven Craft,Preservation Society,"1387 Broadway, Suite 200","New York, NY",9/3/2024 13:11,NULL
farah.stone,NULL,f.stone@lakeshorecommunityarts.org,FALSE,Farah,Stone,1988 W Main St,"Boise, ID",9/3/2024 13:16,9/10/2024
eastgaterailwayhistorycenter,207-869-4744,director@eastgaterailwayhistory.org,FALSE,Eastgate Railway,History Center,"1820 State St, Building A","Portland, ME",9/3/2024 13:17,9/22/2024
lana.mendez,816-700-3217,l.mendez@ravenwoodmuseumofprint.org,FALSE,Lana,Mendez,"2458 Baltimore Ave, Suite 200","Kansas City, MO",9/3/2024 13:21,9/7/2024
windermeredesignheritagecent,531-440-2983,office@windermeredesignherita.org,FALSE,Windermere Design,Heritage Center,1867 Dodge St,"Omaha, NE",9/3/2024 13:23,9/16/2024
sabrina.edwards,832-401-2082,s.edwards@brookfieldcommunitymus.org,FALSE,Sabrina,Edwards,"1808 San Felipe St, Building A","Houston, TX",9/3/2024 13:27,NULL
rosemonthistoricalsociety,504-837-5496,collections@rosemonthistoricalsoci.org,FALSE,Rosemont,Historical Society,2422 Royal St,"New Orleans, LA",9/3/2024 13:30,9/6/2024
