exp_id;amount;d_id;description;date;requested_by;approved_by;phase;phase_name;timeline_segment;expense_type;month;department_name;requester_name;approver_name
501087;5853.41;5200;Seller identity verification;2024-10-25;87292197;23121126;4;Pivot / Recovery;quiet_rebrand;kyc;2024-10;Compliance & Investigations;Selene Parker;Elvis Romero
501100;920.00;5200;KYC and due diligence usage;2024-10-25;75941901;23121126;4;Pivot / Recovery;quiet_rebrand;kyc;2024-10;Compliance & Investigations;Hana Ito;Elvis Romero
501068;1440.00;3100;Seller partnership travel - Oct 2024;2024-10-28;54817760;NULL;4;Pivot / Recovery;quiet_rebrand;travel_partnerships;2024-10;Seller Partnerships;Olivia Turner;NULL
501121;1860.00;4110;Seller provenance review;2024-10-28;47132966;59497116;4;Pivot / Recovery;quiet_rebrand;provenance;2024-10;Provenance & Cataloguing;Priya Desai;Rebecca Stone
501069;6560.00;3100;Seller partnership travel - Oct 2024;2024-10-29;64166280;63336966;4;Pivot / Recovery;quiet_rebrand;travel_partnerships;2024-10;Seller Partnerships;Sofia Ramirez;Marcus Lee
501107;2436.17;4200;Secure custody transfer;2024-10-29;67723916;23062302;4;Pivot / Recovery;quiet_rebrand;logistics;2024-10;Logistics & Collections;Mateo Rivera;Bob Andrews
501126;1720.00;2120;Cloud infrastructure - Oct 2024;2024-10-29;90903063;24090361;4;Pivot / Recovery;quiet_rebrand;hosting;2024-10;Software Engineering;Leo Martinez;Marcelle Johnson
501102;9480.00;5200;Due diligence and compliance services;2024-10-30;75941901;23121126;4;Pivot / Recovery;quiet_rebrand;compliance;2024-10;Compliance & Investigations;Hana Ito;Elvis Romero
501116;2723.76;4200;Secure custody transfer;2024-10-30;81820605;23121126;4;Pivot / Recovery;quiet_rebrand;logistics;2024-10;Logistics & Collections;Leila Adams;Elvis Romero
501119;2600.00;5200;KYC and due diligence usage;2024-10-30;75941901;72880343;4;Pivot / Recovery;quiet_rebrand;kyc;2024-10;Compliance & Investigations;Hana Ito;Helena Avery
501082;4020.00;4110;Seller provenance review;2024-10-31;47132966;23121126;4;Pivot / Recovery;quiet_rebrand;provenance;2024-10;Provenance & Cataloguing;Priya Desai;Elvis Romero
501113;15857.60;4110;Provenance research services;2024-10-31;47132966;23121126;4;Pivot / Recovery;quiet_rebrand;provenance;2024-10;Provenance & Cataloguing;Priya Desai;Elvis Romero
501135;2250.00;6200;New hire equipment and onboarding;2024-11-01;21097316;23062302;4;Pivot / Recovery;early_recovery;onboarding;2024-11;People & Workplace;Cameron Ellis;Bob Andrews
501201;14980.00;4200;High-value shipment insurance;2024-11-01;63336966;23121126;4;Pivot / Recovery;early_recovery;insurance;2024-11;Logistics & Collections;Marcus Lee;Elvis Romero
501207;711.30;4120;Independent appraisal services;2024-11-01;99260273;21097316;4;Pivot / Recovery;early_recovery;valuation;2024-11;Valuation & Condition;Nathan Kaur;Cameron Ellis
501223;7820.00;4200;Logistics and custody services - Nov 2024;2024-11-01;60706330;14338498;4;Pivot / Recovery;early_recovery;logistics;2024-11;Logistics & Collections;Evelyn Hart;Graham Cole
501200;319.02;2120;Cloud infrastructure - Nov 2024;2024-11-04;72738553;72880343;4;Pivot / Recovery;early_recovery;hosting;2024-11;Software Engineering;Noah Chen;Helena Avery
501138;6360.00;5200;Due diligence and compliance services;2024-11-05;59497116;32845340;4;Pivot / Recovery;early_recovery;compliance;2024-11;Compliance & Investigations;Rebecca Stone;Natalie Price
501157;14350.00;2120;Cloud infrastructure - Nov 2024;2024-11-05;29956962;23121126;4;Pivot / Recovery;early_recovery;hosting;2024-11;Software Engineering;Theo Grant;Elvis Romero
501170;2360.00;3200;Buyer relationship travel - Nov 2024;2024-11-05;16660212;11194139;4;Pivot / Recovery;early_recovery;private_travel;2024-11;Private Sales;David Shah;Rachel Walker
501212;5930.00;4200;High-value shipment insurance;2024-11-05;81820605;23062301;4;Pivot / Recovery;early_recovery;insurance;2024-11;Logistics & Collections;Leila Adams;Caesar Vallelonga
501214;1818.10;3200;Client relationship platform;2024-11-06;45562918;21097316;4;Pivot / Recovery;early_recovery;crm;2024-11;Private Sales;Benjamin Lopez;Cameron Ellis
501229;5200.00;2120;Cloud infrastructure - Nov 2024;2024-11-06;90903063;64166280;4;Pivot / Recovery;early_recovery;hosting;2024-11;Software Engineering;Leo Martinez;Sofia Ramirez
501166;3020.00;5200;KYC and due diligence usage;2024-11-07;90543121;72880343;4;Pivot / Recovery;early_recovery;kyc;2024-11;Compliance & Investigations;Samuel Ortiz;Helena Avery
501205;4750.00;5200;KYC and due diligence usage;2024-11-07;59497116;23062302;4;Pivot / Recovery;early_recovery;kyc;2024-11;Compliance & Investigations;Rebecca Stone;Bob Andrews
501206;8490.00;4200;High-value asset transport;2024-11-07;67723916;21097316;4;Pivot / Recovery;early_recovery;logistics;2024-11;Logistics & Collections;Mateo Rivera;Cameron Ellis
501131;1550.00;4110;Provenance research services;2024-11-08;47132966;23062301;4;Pivot / Recovery;early_recovery;provenance;2024-11;Provenance & Cataloguing;Priya Desai;Caesar Vallelonga
501132;1057.66;5200;KYC and due diligence usage;2024-11-08;75941901;64166280;4;Pivot / Recovery;early_recovery;kyc;2024-11;Compliance & Investigations;Hana Ito;Sofia Ramirez
501144;12830.00;5200;Due diligence and compliance services;2024-11-08;59497116;23121126;4;Pivot / Recovery;early_recovery;compliance;2024-11;Compliance & Investigations;Rebecca Stone;Elvis Romero
501153;3150.00;4110;Provenance research services;2024-11-08;47132966;23062301;4;Pivot / Recovery;early_recovery;provenance;2024-11;Provenance & Cataloguing;Priya Desai;Caesar Vallelonga
501181;2631.28;6120;Payment reconciliation tooling;2024-11-08;37959476;26887263;4;Pivot / Recovery;early_recovery;transaction_ops;2024-11;Transaction Operations;Ethan Park;Owen Brooks
501193;2164.68;6200;Recruitment services - Nov 2024;2024-11-08;21097316;11194139;4;Pivot / Recovery;early_recovery;recruiting;2024-11;People & Workplace;Cameron Ellis;Rachel Walker
501202;4480.40;6200;Recruitment services - Nov 2024;2024-11-08;33098996;63336966;4;Pivot / Recovery;early_recovery;recruiting;2024-11;People & Workplace;Gabriel Silva;Marcus Lee
501221;9080.15;4200;High-value shipment insurance;2024-11-08;81820605;23062302;4;Pivot / Recovery;early_recovery;insurance;2024-11;Logistics & Collections;Leila Adams;Bob Andrews
501145;4660.00;4110;Catalogue due diligence - Nov 2024;2024-11-10;47132966;24090361;4;Pivot / Recovery;early_recovery;provenance;2024-11;Provenance & Cataloguing;Priya Desai;Marcelle Johnson
501180;10030.00;6200;Recruiting agency services;2024-11-11;33098996;64166280;4;Pivot / Recovery;early_recovery;recruiting;2024-11;People & Workplace;Gabriel Silva;Sofia Ramirez
501184;8890.00;4110;Catalogue due diligence - Nov 2024;2024-11-11;47132966;23121126;4;Pivot / Recovery;early_recovery;provenance;2024-11;Provenance & Cataloguing;Priya Desai;Elvis Romero
501204;2020.00;4110;Seller provenance review;2024-11-11;47132966;60706330;4;Pivot / Recovery;early_recovery;provenance;2024-11;Provenance & Cataloguing;Priya Desai;Evelyn Hart
501219;4462.75;3200;Client relationship platform;2024-11-11;87658927;23121126;4;Pivot / Recovery;early_recovery;crm;2024-11;Private Sales;Julian Ross;Elvis Romero
501224;14321.66;6120;Payment reconciliation tooling;2024-11-11;37959476;24090361;4;Pivot / Recovery;early_recovery;transaction_ops;2024-11;Transaction Operations;Ethan Park;Marcelle Johnson
501147;1150.00;6120;Payment reconciliation tooling;2024-11-12;23121126;63336966;4;Pivot / Recovery;early_recovery;transaction_ops;2024-11;Transaction Operations;Elvis Romero;Marcus Lee
501159;4490.00;5200;Due diligence and compliance services;2024-11-12;90543121;63336966;4;Pivot / Recovery;early_recovery;compliance;2024-11;Compliance & Investigations;Samuel Ortiz;Marcus Lee
501198;5589.19;5200;KYC and due diligence usage;2024-11-12;75941901;NULL;4;Pivot / Recovery;early_recovery;kyc;2024-11;Compliance & Investigations;Hana Ito;NULL
501190;1584.60;5200;Due diligence and compliance services;2024-11-14;35242525;23070303;4;Pivot / Recovery;early_recovery;compliance;2024-11;Compliance & Investigations;Nadia Hassan;Paris Morgan
501213;3560.00;5200;KYC and due diligence usage;2024-11-14;87292197;35242525;4;Pivot / Recovery;early_recovery;kyc;2024-11;Compliance & Investigations;Selene Parker;Nadia Hassan
501220;910.00;2120;Cloud infrastructure - Nov 2024;2024-11-14;37959476;23121126;4;Pivot / Recovery;early_recovery;hosting;2024-11;Software Engineering;Ethan Park;Elvis Romero
501149;12840.00;3200;Buyer relationship travel - Nov 2024;2024-11-18;72880343;23062302;4;Pivot / Recovery;early_recovery;private_travel;2024-11;Private Sales;Helena Avery;Bob Andrews
501171;5420.00;6120;Payment reconciliation tooling;2024-11-18;87658927;23062301;4;Pivot / Recovery;early_recovery;transaction_ops;2024-11;Transaction Operations;Julian Ross;Caesar Vallelonga
501134;1140.00;3100;Seller partnership travel - Nov 2024;2024-11-20;54817760;72880343;4;Pivot / Recovery;early_recovery;travel_partnerships;2024-11;Seller Partnerships;Olivia Turner;Helena Avery
501141;9990.00;4110;Provenance research services;2024-11-21;47132966;26887263;4;Pivot / Recovery;early_recovery;provenance;2024-11;Provenance & Cataloguing;Priya Desai;Owen Brooks
501155;9643.56;4200;Asset insurance services - Nov 2024;2024-11-21;60706330;23062301;4;Pivot / Recovery;early_recovery;insurance;2024-11;Logistics & Collections;Evelyn Hart;Caesar Vallelonga
501173;5300.59;5100;Outside counsel - transaction framework;2024-11-21;16498618;23121126;4;Pivot / Recovery;early_recovery;legal;2024-11;Legal;Carmen Diaz;Elvis Romero
501185;1350.00;3200;Client relationship platform;2024-11-21;64166280;63336966;4;Pivot / Recovery;early_recovery;crm;2024-11;Private Sales;Sofia Ramirez;Marcus Lee
501191;3130.00;3200;Client relationship platform;2024-11-21;64166280;11194139;4;Pivot / Recovery;early_recovery;crm;2024-11;Private Sales;Sofia Ramirez;Rachel Walker
501230;9135.00;6200;Recruitment services - Nov 2024;2024-11-21;21097316;23121126;4;Pivot / Recovery;early_recovery;recruiting;2024-11;People & Workplace;Cameron Ellis;Elvis Romero
501187;2292.22;3200;Client relationship platform;2024-11-22;45562918;63336966;4;Pivot / Recovery;early_recovery;crm;2024-11;Private Sales;Benjamin Lopez;Marcus Lee
501215;2932.22;3200;Buyer relationship travel - Nov 2024;2024-11-22;16660212;14338498;4;Pivot / Recovery;early_recovery;private_travel;2024-11;Private Sales;David Shah;Graham Cole
501156;5220.00;4200;Insured storage services - Nov 2024;2024-11-25;67723916;26887263;4;Pivot / Recovery;early_recovery;storage;2024-11;Logistics & Collections;Mateo Rivera;Owen Brooks
501168;2099.49;3100;Seller partnership travel - Nov 2024;2024-11-26;64166280;26887263;4;Pivot / Recovery;early_recovery;travel_partnerships;2024-11;Seller Partnerships;Sofia Ramirez;Owen Brooks
501142;1840.00;4200;High-value shipment insurance;2024-11-27;63336966;23070303;4;Pivot / Recovery;early_recovery;insurance;2024-11;Logistics & Collections;Marcus Lee;Paris Morgan
501209;1182.27;3200;Client relationship platform;2024-11-28;87658927;23062301;4;Pivot / Recovery;early_recovery;crm;2024-11;Private Sales;Julian Ross;Caesar Vallelonga
501136;5490.00;5100;Legal services - corporate matters;2024-11-29;35242525;59497116;4;Pivot / Recovery;early_recovery;legal;2024-11;Legal;Nadia Hassan;Rebecca Stone
501160;992.90;3100;Seller partnership travel - Nov 2024;2024-11-29;52013329;64166280;4;Pivot / Recovery;early_recovery;travel_partnerships;2024-11;Seller Partnerships;Beatrice Franklin;Sofia Ramirez
501194;8477.44;5200;Due diligence and compliance services;2024-11-29;87292197;11194139;4;Pivot / Recovery;early_recovery;compliance;2024-11;Compliance & Investigations;Selene Parker;Rachel Walker
501225;17720.00;4200;High-value shipment insurance;2024-12-01;81820605;35242525;4;Pivot / Recovery;early_recovery;insurance;2024-12;Logistics & Collections;Leila Adams;Nadia Hassan
501175;2080.00;6120;Payment reconciliation tooling;2024-12-02;37959476;23062301;4;Pivot / Recovery;early_recovery;transaction_ops;2024-12;Transaction Operations;Ethan Park;Caesar Vallelonga
501176;3520.00;6200;Recruiting agency services;2024-12-02;21097316;35242525;4;Pivot / Recovery;early_recovery;recruiting;2024-12;People & Workplace;Cameron Ellis;Nadia Hassan
501228;5370.00;5100;Legal services - commercial terms;2024-12-02;35242525;23070303;4;Pivot / Recovery;early_recovery;legal;2024-12;Legal;Nadia Hassan;Paris Morgan
501154;1740.00;3200;Private client travel - Dec 2024;2024-12-03;64166280;72880343;4;Pivot / Recovery;early_recovery;private_travel;2024-12;Private Sales;Sofia Ramirez;Helena Avery
501162;1800.00;4120;Independent appraisal services;2024-12-03;99260273;23121126;4;Pivot / Recovery;early_recovery;valuation;2024-12;Valuation & Condition;Nathan Kaur;Elvis Romero
501189;1570.00;3100;Seller partnership travel - Dec 2024;2024-12-03;54817760;24090361;4;Pivot / Recovery;early_recovery;travel_partnerships;2024-12;Seller Partnerships;Olivia Turner;Marcelle Johnson
501216;1950.00;6200;New hire equipment and onboarding;2024-12-03;21097316;64166280;4;Pivot / Recovery;early_recovery;onboarding;2024-12;People & Workplace;Cameron Ellis;Sofia Ramirez
501222;18152.64;4200;High-value shipment insurance;2024-12-03;63336966;24090361;4;Pivot / Recovery;early_recovery;insurance;2024-12;Logistics & Collections;Marcus Lee;Marcelle Johnson
501151;470.00;6200;New hire equipment and onboarding;2024-12-04;33098996;23070303;4;Pivot / Recovery;early_recovery;onboarding;2024-12;People & Workplace;Gabriel Silva;Paris Morgan
501152;3071.87;5200;Due diligence and compliance services;2024-12-04;90543121;23121126;4;Pivot / Recovery;early_recovery;compliance;2024-12;Compliance & Investigations;Samuel Ortiz;Elvis Romero
501196;3240.00;5200;KYC and due diligence usage;2024-12-04;90543121;23062302;4;Pivot / Recovery;early_recovery;kyc;2024-12;Compliance & Investigations;Samuel Ortiz;Bob Andrews
501165;7010.00;4200;Logistics and custody services - Dec 2024;2024-12-05;60706330;32845340;4;Pivot / Recovery;early_recovery;logistics;2024-12;Logistics & Collections;Evelyn Hart;Natalie Price
501174;1470.00;6120;Payment reconciliation tooling;2024-12-05;87658927;14338498;4;Pivot / Recovery;early_recovery;transaction_ops;2024-12;Transaction Operations;Julian Ross;Graham Cole
501208;900.53;6200;New hire equipment and onboarding;2024-12-05;33098996;35242525;4;Pivot / Recovery;early_recovery;onboarding;2024-12;People & Workplace;Gabriel Silva;Nadia Hassan
501211;8770.00;6200;Recruiting agency services;2024-12-05;21097316;32845340;4;Pivot / Recovery;early_recovery;recruiting;2024-12;People & Workplace;Cameron Ellis;Natalie Price
501217;1400.00;3200;Client relationship platform;2024-12-05;77404927;23062301;4;Pivot / Recovery;early_recovery;crm;2024-12;Private Sales;Amelia Scott;Caesar Vallelonga
501226;520.57;6200;Recruiting agency services;2024-12-06;21097316;59497116;4;Pivot / Recovery;early_recovery;recruiting;2024-12;People & Workplace;Cameron Ellis;Rebecca Stone
501178;8760.00;4110;Provenance research services;2024-12-10;47132966;60706330;4;Pivot / Recovery;early_recovery;provenance;2024-12;Provenance & Cataloguing;Priya Desai;Evelyn Hart
501182;3499.02;5200;KYC and due diligence usage;2024-12-10;87292197;14338498;4;Pivot / Recovery;early_recovery;kyc;2024-12;Compliance & Investigations;Selene Parker;Graham Cole
501188;1377.22;2120;Cloud infrastructure - Dec 2024;2024-12-11;29956962;24090361;4;Pivot / Recovery;early_recovery;hosting;2024-12;Software Engineering;Theo Grant;Marcelle Johnson
501133;8883.67;4200;High-value asset transport;2024-12-13;63336966;23121126;4;Pivot / Recovery;early_recovery;logistics;2024-12;Logistics & Collections;Marcus Lee;Elvis Romero
501179;4050.00;4200;High-value shipment insurance;2024-12-13;63336966;23070303;4;Pivot / Recovery;early_recovery;insurance;2024-12;Logistics & Collections;Marcus Lee;Paris Morgan
501203;2837.54;6120;Payment reconciliation tooling;2024-12-15;87658927;72880343;4;Pivot / Recovery;early_recovery;transaction_ops;2024-12;Transaction Operations;Julian Ross;Helena Avery
501192;3730.00;3200;Client relationship platform;2024-12-16;77404927;32845340;4;Pivot / Recovery;early_recovery;crm;2024-12;Private Sales;Amelia Scott;Natalie Price
501140;5070.00;5100;Legal services - platform terms;2024-12-17;59497116;23070303;4;Pivot / Recovery;early_recovery;legal;2024-12;Legal;Rebecca Stone;Paris Morgan
501210;7170.00;3200;Buyer relationship travel - Dec 2024;2024-12-17;45562918;23062301;4;Pivot / Recovery;early_recovery;private_travel;2024-12;Private Sales;Benjamin Lopez;Caesar Vallelonga
501148;4810.00;3200;Buyer relationship travel - Dec 2024;2024-12-18;16660212;NULL;4;Pivot / Recovery;early_recovery;private_travel;2024-12;Private Sales;David Shah;NULL
501158;6100.00;4200;High-value asset transport;2024-12-18;81820605;11194139;4;Pivot / Recovery;early_recovery;logistics;2024-12;Logistics & Collections;Leila Adams;Rachel Walker
501164;2332.04;2120;Cloud infrastructure - Dec 2024;2024-12-18;90903063;23062301;4;Pivot / Recovery;early_recovery;hosting;2024-12;Software Engineering;Leo Martinez;Caesar Vallelonga
501218;9799.93;4200;High-value shipment insurance;2024-12-19;67723916;64166280;4;Pivot / Recovery;early_recovery;insurance;2024-12;Logistics & Collections;Mateo Rivera;Sofia Ramirez
501172;2420.00;5200;KYC and due diligence usage;2024-12-22;35242525;23070303;4;Pivot / Recovery;early_recovery;kyc;2024-12;Compliance & Investigations;Nadia Hassan;Paris Morgan
501195;3670.00;4200;Insured storage services - Dec 2024;2024-12-22;81820605;23070303;4;Pivot / Recovery;early_recovery;storage;2024-12;Logistics & Collections;Leila Adams;Paris Morgan
501199;8783.67;4200;High-value shipment insurance;2024-12-24;81820605;26887263;4;Pivot / Recovery;early_recovery;insurance;2024-12;Logistics & Collections;Leila Adams;Owen Brooks
501150;6409.88;5200;Due diligence and compliance services;2024-12-25;87292197;23070303;4;Pivot / Recovery;early_recovery;compliance;2024-12;Compliance & Investigations;Selene Parker;Paris Morgan
501169;8850.00;4200;Insured storage services - Dec 2024;2024-12-25;63336966;23121126;4;Pivot / Recovery;early_recovery;storage;2024-12;Logistics & Collections;Marcus Lee;Elvis Romero
501183;5270.00;5100;Legal services - corporate matters;2024-12-26;35242525;26887263;4;Pivot / Recovery;early_recovery;legal;2024-12;Legal;Nadia Hassan;Owen Brooks
501139;10262.82;5100;Legal services - asset custody;2024-12-27;35242525;23121126;4;Pivot / Recovery;early_recovery;legal;2024-12;Legal;Nadia Hassan;Elvis Romero
501167;890.00;2120;AWS Dec 2024;2024-12-27;29956962;32845340;4;Pivot / Recovery;early_recovery;hosting;2024-12;Software Engineering;Theo Grant;Natalie Price
501227;1130.00;4200;High-value asset transport;2024-12-27;60706330;59497116;4;Pivot / Recovery;early_recovery;logistics;2024-12;Logistics & Collections;Evelyn Hart;Rebecca Stone
501137;2330.00;5200;Due diligence and compliance services;2024-12-28;87292197;23121126;4;Pivot / Recovery;early_recovery;compliance;2024-12;Compliance & Investigations;Selene Parker;Elvis Romero
501146;7678.87;5100;Legal services - supplier agreement;2024-12-30;59497116;23062301;4;Pivot / Recovery;early_recovery;legal;2024-12;Legal;Rebecca Stone;Caesar Vallelonga
501161;3367.76;3200;Private client travel - Dec 2024;2024-12-30;16660212;23070303;4;Pivot / Recovery;early_recovery;private_travel;2024-12;Private Sales;David Shah;Paris Morgan
501143;558.45;3200;Buyer relationship travel - Dec 2024;2024-12-31;45562918;32845340;4;Pivot / Recovery;early_recovery;private_travel;2024-12;Private Sales;Benjamin Lopez;Natalie Price
501163;3450.00;3200;Buyer relationship travel - Dec 2024;2024-12-31;87658927;23121126;4;Pivot / Recovery;early_recovery;private_travel;2024-12;Private Sales;Julian Ross;Elvis Romero
501177;4550.00;4110;Provenance research services;2024-12-31;47132966;23062302;4;Pivot / Recovery;early_recovery;provenance;2024-12;Provenance & Cataloguing;Priya Desai;Bob Andrews
501186;1601.98;2120;Cloud infrastructure - Dec 2024;2024-12-31;22619675;23121126;4;Pivot / Recovery;early_recovery;hosting;2024-12;Software Engineering;Maya Singh;Elvis Romero
501197;13070.00;5100;Legal services - commercial terms;2024-12-31;59497116;23062301;4;Pivot / Recovery;early_recovery;legal;2024-12;Legal;Rebecca Stone;Caesar Vallelonga
501233;12080.00;4110;Provenance research services;2025-01-01;47132966;23121126;4;Pivot / Recovery;new_model_scaling;provenance;2025-01;Provenance & Cataloguing;Priya Desai;Elvis Romero
501293;3660.00;4120;Independent appraisal services;2025-01-02;99260273;23070303;4;Pivot / Recovery;new_model_scaling;valuation;2025-01;Valuation & Condition;Nathan Kaur;Paris Morgan
501272;3690.60;4200;High-value shipment insurance;2025-01-03;63336966;11194139;4;Pivot / Recovery;new_model_scaling;insurance;2025-01;Logistics & Collections;Marcus Lee;Rachel Walker
501291;6510.00;5200;KYC and due diligence usage;2025-01-03;59497116;23121126;4;Pivot / Recovery;new_model_scaling;kyc;2025-01;Compliance & Investigations;Rebecca Stone;Elvis Romero
501245;4407.33;5200;KYC and due diligence usage;2025-01-05;59497116;23121126;4;Pivot / Recovery;new_model_scaling;kyc;2025-01;Compliance & Investigations;Rebecca Stone;Elvis Romero
501258;1075.63;2120;Cloud infrastructure - Jan 2025;2025-01-06;26887263;23121126;4;Pivot / Recovery;new_model_scaling;hosting;2025-01;Software Engineering;Owen Brooks;Elvis Romero
501302;11520.57;4200;High-value shipment insurance;2025-01-06;81820605;23121126;4;Pivot / Recovery;new_model_scaling;insurance;2025-01;Logistics & Collections;Leila Adams;Elvis Romero
501309;9686.76;2200;Data reconciliation tooling;2025-01-06;11614912;23062301;4;Pivot / Recovery;new_model_scaling;data_tools;2025-01;Data & Business Systems;Daniel Nguyen;Caesar Vallelonga
501236;2630.00;4110;Catalogue due diligence - Jan 2025;2025-01-07;47132966;11194139;4;Pivot / Recovery;new_model_scaling;provenance;2025-01;Provenance & Cataloguing;Priya Desai;Rachel Walker
501242;1400.00;6200;New hire equipment and onboarding;2025-01-07;33098996;11194139;4;Pivot / Recovery;new_model_scaling;onboarding;2025-01;People & Workplace;Gabriel Silva;Rachel Walker
501314;5720.00;4200;Insured storage services - Jan 2025;2025-01-07;63336966;23070303;4;Pivot / Recovery;new_model_scaling;storage;2025-01;Logistics & Collections;Marcus Lee;Paris Morgan
501315;5658.29;4200;Insured storage services - Jan 2025;2025-01-07;67723916;64166280;4;Pivot / Recovery;new_model_scaling;storage;2025-01;Logistics & Collections;Mateo Rivera;Sofia Ramirez
501316;10710.00;5100;Legal services - commercial terms;2025-01-07;16498618;23070303;4;Pivot / Recovery;new_model_scaling;legal;2025-01;Legal;Carmen Diaz;Paris Morgan
501254;14110.00;4200;Logistics and custody services - Jan 2025;2025-01-08;81820605;23121126;4;Pivot / Recovery;new_model_scaling;logistics;2025-01;Logistics & Collections;Leila Adams;Elvis Romero
501296;8480.00;5200;Due diligence and compliance services;2025-01-08;75941901;32845340;4;Pivot / Recovery;new_model_scaling;compliance;2025-01;Compliance & Investigations;Hana Ito;Natalie Price
501308;2750.00;4110;Catalogue due diligence - Jan 2025;2025-01-08;47132966;23062301;4;Pivot / Recovery;new_model_scaling;provenance;2025-01;Provenance & Cataloguing;Priya Desai;Caesar Vallelonga
501231;16650.00;4200;Logistics and custody services - Jan 2025;2025-01-10;63336966;23070303;4;Pivot / Recovery;new_model_scaling;logistics;2025-01;Logistics & Collections;Marcus Lee;Paris Morgan
501262;6090.00;6200;Recruiting agency services;2025-01-10;33098996;64166280;4;Pivot / Recovery;new_model_scaling;recruiting;2025-01;People & Workplace;Gabriel Silva;Sofia Ramirez
501317;2110.00;6120;Payment reconciliation tooling;2025-01-11;96187039;35242525;4;Pivot / Recovery;new_model_scaling;transaction_ops;2025-01;Transaction Operations;Omar Davis;Nadia Hassan
501299;6670.00;5100;Legal services - privacy and compliance;2025-01-13;16498618;72880343;4;Pivot / Recovery;new_model_scaling;legal;2025-01;Legal;Carmen Diaz;Helena Avery
501304;2100.00;3200;Buyer relationship travel - Jan 2025;2025-01-13;11220767;23062301;4;Pivot / Recovery;new_model_scaling;private_travel;2025-01;Private Sales;Jordan Hayes;Caesar Vallelonga
501319;2340.00;6120;Payment reconciliation tooling;2025-01-13;37959476;23070303;4;Pivot / Recovery;new_model_scaling;transaction_ops;2025-01;Transaction Operations;Ethan Park;Paris Morgan
501284;8312.94;5100;Legal services - asset custody;2025-01-14;31215320;64166280;4;Pivot / Recovery;new_model_scaling;legal;2025-01;Legal;Isaac Klein;Sofia Ramirez
501234;800.00;4110;Seller provenance review;2025-01-15;47132966;23062302;4;Pivot / Recovery;new_model_scaling;provenance;2025-01;Provenance & Cataloguing;Priya Desai;Bob Andrews
501244;990.00;5100;Legal services - corporate matters;2025-01-15;35242525;63336966;4;Pivot / Recovery;new_model_scaling;legal;2025-01;Legal;Nadia Hassan;Marcus Lee
501253;22060.00;4200;High-value shipment insurance;2025-01-15;81820605;64166280;4;Pivot / Recovery;new_model_scaling;insurance;2025-01;Logistics & Collections;Leila Adams;Sofia Ramirez
501276;3330.00;4120;Independent appraisal services;2025-01-15;99260273;23121126;4;Pivot / Recovery;new_model_scaling;valuation;2025-01;Valuation & Condition;Nathan Kaur;Elvis Romero
501239;1949.39;3200;Buyer relationship travel - Jan 2025;2025-01-16;16660212;23062302;4;Pivot / Recovery;new_model_scaling;private_travel;2025-01;Private Sales;David Shah;Bob Andrews
501249;1730.00;7100;Temporary client support coverage;2025-01-20;95209691;23121126;4;Pivot / Recovery;new_model_scaling;client_support;2025-01;Client Services;Chloe Nguyen;Elvis Romero
501247;2100.00;4110;Catalogue due diligence - Jan 2025;2025-01-21;47132966;23062302;4;Pivot / Recovery;new_model_scaling;provenance;2025-01;Provenance & Cataloguing;Priya Desai;Bob Andrews
501311;6580.00;4200;High-value shipment insurance;2025-01-21;60706330;24090361;4;Pivot / Recovery;new_model_scaling;insurance;2025-01;Logistics & Collections;Evelyn Hart;Marcelle Johnson
501270;2827.96;5200;KYC and due diligence usage;2025-01-22;87292197;23070303;4;Pivot / Recovery;new_model_scaling;kyc;2025-01;Compliance & Investigations;Selene Parker;Paris Morgan
501271;2460.00;4200;High-value asset transport;2025-01-23;81820605;14338498;4;Pivot / Recovery;new_model_scaling;logistics;2025-01;Logistics & Collections;Leila Adams;Graham Cole
501305;5570.00;4200;Insured storage services - Jan 2025;2025-01-23;60706330;26887263;4;Pivot / Recovery;new_model_scaling;storage;2025-01;Logistics & Collections;Evelyn Hart;Owen Brooks
501318;2240.52;3200;Client relationship platform;2025-01-23;72880343;23070303;4;Pivot / Recovery;new_model_scaling;crm;2025-01;Private Sales;Helena Avery;Paris Morgan
501280;19580.00;4200;Secure custody transfer;2025-01-24;60706330;23062301;4;Pivot / Recovery;new_model_scaling;logistics;2025-01;Logistics & Collections;Evelyn Hart;Caesar Vallelonga
501300;4310.00;6200;Recruiting agency services;2025-01-24;21097316;32845340;4;Pivot / Recovery;new_model_scaling;recruiting;2025-01;People & Workplace;Cameron Ellis;Natalie Price
501251;1457.83;7100;Client support platform - Jan 2025;2025-01-25;95209691;23062301;4;Pivot / Recovery;new_model_scaling;client_support;2025-01;Client Services;Chloe Nguyen;Caesar Vallelonga
501273;11132.94;7100;Temporary client support coverage;2025-01-25;11194139;32845340;4;Pivot / Recovery;new_model_scaling;client_support;2025-01;Client Services;Rachel Walker;Natalie Price
501268;896.46;2200;Data reconciliation tooling;2025-01-27;23062302;64166280;4;Pivot / Recovery;new_model_scaling;data_tools;2025-01;Data & Business Systems;Bob Andrews;Sofia Ramirez
501243;5844.60;5200;KYC and due diligence usage;2025-01-28;90543121;11194139;4;Pivot / Recovery;new_model_scaling;kyc;2025-01;Compliance & Investigations;Samuel Ortiz;Rachel Walker
